BinCenter,Count
1.0445,20565
1.0455,21091
1.0465,21258
1.0475,21247
1.0485,21857
1.0495,21757
1.0505,22173
1.0515,22321
1.0525,22782
1.0535,23099
1.0545,23515
1.0555,23889
1.0565,24014
1.0575,24526
1.0585,24905
1.0595,25335
1.0605,25872
1.0615,13572
1.0625,10595
1.0635,10627
1.0645,10381
1.0655,10480
1.0665,10357
1.0675,10257
1.0685,10148
1.0695,10004
1.0705,10015
1.0715,10221
1.0725,10098
1.0735,9912
1.0745,9992
1.0755,9910
1.0765,9744
1.0775,9726
1.0785,9530
1.0795,9741
1.0805,9495
1.0815,9298
1.0825,9489
1.0835,9494
1.0845,9409
1.0855,9373
1.0865,9284
1.0875,9082
1.0885,9023
1.0895,9019
1.0905,8995
1.0915,8939
1.0925,9018
1.0935,8884
1.0945,8782
1.0955,8841
1.0965,8398
1.0975,8530
1.0985,8636
1.0995,8645
1.1005,8475
1.1015,8459
1.1025,8399
1.1035,8404
1.1045,8214
1.1055,8361
1.1065,8011
1.1075,8136
1.1085,8132
1.1095,8033
1.1105,7832
1.1115,7700
1.1125,7756
1.1135,7645
1.1145,7610
1.1155,7773
1.1165,7628
1.1175,7520
1.1185,7293
1.1195,7040
1.1205,6823
1.1215,6885
1.1225,6816
1.1235,6529
1.1245,6518
1.1255,6355
1.1265,6290
1.1275,6154
1.1285,6120
1.1295,6071
1.1305,5733
1.1315,5688
1.1325,5515
1.1335,5631
1.1345,5445
1.1355,5405
1.1365,5196
1.1375,5122
1.1385,5041
1.1395,4853
1.1405,4762
1.1415,4512
1.1425,4576
1.1435,4541
1.1445,4269
1.1455,4202
1.1465,4069
1.1475,3927
1.1485,3902
1.1495,3758
1.1505,3452
1.1515,3527
1.1525,3270
1.1535,3187
1.1545,3084
1.1555,2905
1.1565,2782
1.1575,2681
1.1585,2445
1.1595,2425
1.1605,2332
1.1615,2347
1.1625,2179
1.1635,2143
1.1645,2066
1.1655,2002
1.1665,1984
1.1675,1870
1.1685,1815
1.1695,1800
1.1705,1665
1.1715,1602
1.1725,1482
1.1735,1580
1.1745,1440
1.1755,1391
1.1765,1383
1.1775,1376
1.1785,1226
1.1795,1137
1.1805,1064
1.1815,1122
1.1825,1000
1.1835,949
1.1845,925
1.1855,884
1.1865,864
1.1875,806
1.1885,722
1.1895,686
1.1905,720
1.1915,646
1.1925,622
1.1935,654
1.1945,583
1.1955,561
1.1965,573
1.1975,524
1.1985,541
1.1995,524
1.2005,478
1.2015,498
1.2025,450
1.2035,425
1.2045,427
1.2055,410
1.2065,381
1.2075,414
1.2085,397
1.2095,347
1.2105,358
1.2115,367
1.2125,339
1.2135,344
1.2145,314
1.2155,354
1.2165,372
1.2175,301
1.2185,339
1.2195,316
1.2205,291
1.2215,277
1.2225,314
1.2235,323
1.2245,266
1.2255,264
1.2265,264
1.2275,268
1.2285,276
1.2295,275
1.2305,238
1.2315,278
1.2325,241
1.2335,224
1.2345,229
1.2355,236
1.2365,217
1.2375,188
1.2385,199
1.2395,193
1.2405,200
1.2415,188
1.2425,179
1.2435,171
1.2445,163
1.2455,162
1.2465,149
1.2475,144
1.2485,149
1.2495,129
1.2505,122
1.2515,106
1.2525,128
1.2535,113
1.2545,118
1.2555,112
1.2565,110
1.2575,108
1.2585,106
1.2595,94
1.2605,83
1.2615,82
1.2625,76
1.2635,161
1.2645,580
1.2655,59
1.2665,49
1.2675,41
1.2685,34
1.2695,41
1.2705,27
1.2715,31
1.2725,28
1.2735,248048
1.2745,1.50579e+06
1.2755,0
1.2765,0
1.2775,0
1.2785,0
1.2795,0
1.2805,0
1.2815,0
1.2825,0
1.2835,0
1.2845,0
1.2855,0
1.2865,0
1.2875,0
1.2885,0
1.2895,0
1.2905,0
1.2915,0
1.2925,0
1.2935,0
1.2945,0
1.2955,0
1.2965,0
1.2975,0
1.2985,0
1.2995,0
1.3005,0
1.3015,0
1.3025,0
1.3035,0
1.3045,0
1.3055,0
1.3065,0
1.3075,0
1.3085,0
1.3095,0
1.3105,0
1.3115,0
1.3125,0
1.3135,0
1.3145,0
1.3155,0
1.3165,0
1.3175,0
1.3185,0
1.3195,0
1.3205,0
1.3215,0
1.3225,0
1.3235,0
1.3245,0
1.3255,0
1.3265,0
1.3275,0
1.3285,0
1.3295,0
1.3305,0
1.3315,0
1.3325,0
1.3335,0
1.3345,0
1.3355,0
1.3365,0
1.3375,0
1.3385,0
1.3395,0
1.3405,0
1.3415,0
1.3425,0
1.3435,0
1.3445,0
1.3455,0
1.3465,0
1.3475,0
1.3485,0
1.3495,0
1.3505,0
1.3515,0
1.3525,0
1.3535,0
1.3545,0
1.3555,0
1.3565,0
1.3575,0
1.3585,0
1.3595,0
1.3605,0
1.3615,0
1.3625,0
1.3635,0
1.3645,0
1.3655,0
1.3665,0
1.3675,0
1.3685,0
1.3695,0
1.3705,0
1.3715,0
1.3725,0
1.3735,0
1.3745,0
1.3755,0
1.3765,0
1.3775,0
1.3785,0
1.3795,0
1.3805,0
1.3815,0
1.3825,0
1.3835,0
1.3845,0
1.3855,0
1.3865,0
1.3875,0
1.3885,0
1.3895,0
1.3905,0
1.3915,0
1.3925,0
1.3935,0
1.3945,0
1.3955,0
1.3965,0
1.3975,0
1.3985,0
1.3995,0
1.4005,0
1.4015,0
1.4025,0
1.4035,0
1.4045,0
1.4055,0
1.4065,0
1.4075,0
1.4085,0
1.4095,0
1.4105,0
1.4115,0
1.4125,0
1.4135,0
1.4145,0
1.4155,0
1.4165,0
1.4175,0
1.4185,0
1.4195,0
1.4205,0
1.4215,0
1.4225,0
1.4235,0
1.4245,0
1.4255,0
1.4265,0
1.4275,0
1.4285,0
1.4295,0
1.4305,0
1.4315,0
1.4325,0
1.4335,0
1.4345,0
1.4355,0
1.4365,0
1.4375,0
1.4385,0
1.4395,0
1.4405,0
1.4415,0
1.4425,0
1.4435,0
1.4445,0
1.4455,0
1.4465,0
1.4475,0
1.4485,0
1.4495,0
1.4505,0
1.4515,0
1.4525,0
1.4535,0
1.4545,0
1.4555,0
1.4565,0
1.4575,0
1.4585,0
1.4595,0
1.4605,0
1.4615,0
1.4625,0
1.4635,0
1.4645,0
1.4655,0
1.4665,0
1.4675,0
1.4685,0
1.4695,0
1.4705,0
1.4715,0
1.4725,0
1.4735,0
1.4745,0
1.4755,0
1.4765,0
1.4775,0
1.4785,0
1.4795,0
1.4805,0
1.4815,0
1.4825,0
1.4835,0
1.4845,0
1.4855,0
1.4865,0
1.4875,0
1.4885,0
1.4895,0
1.4905,0
1.4915,0
1.4925,0
1.4935,0
1.4945,0
1.4955,0
1.4965,0
1.4975,0
1.4985,0
1.4995,0
1.5005,0
1.5015,0
1.5025,0
1.5035,0
1.5045,0
1.5055,0
1.5065,0
1.5075,0
1.5085,0
1.5095,0
1.5105,0
1.5115,0
1.5125,0
1.5135,0
1.5145,0
1.5155,0
1.5165,0
1.5175,0
1.5185,0
1.5195,0
1.5205,0
1.5215,0
1.5225,0
1.5235,0
1.5245,0
1.5255,0
1.5265,0
1.5275,0
1.5285,0
1.5295,0
1.5305,0
1.5315,0
1.5325,0
1.5335,0
1.5345,0
1.5355,0
1.5365,0
1.5375,0
1.5385,0
1.5395,0
1.5405,0
1.5415,0
1.5425,0
1.5435,0
1.5445,0
1.5455,0
1.5465,0
1.5475,0
1.5485,0
1.5495,0
1.5505,0
1.5515,0
1.5525,0
1.5535,0
1.5545,0
1.5555,0
1.5565,0
1.5575,0
1.5585,0
1.5595,0
1.5605,0
1.5615,0
1.5625,0
1.5635,0
1.5645,0
1.5655,0
1.5665,0
1.5675,0
1.5685,0
1.5695,0
1.5705,0
1.5715,0
1.5725,0
1.5735,0
1.5745,0
1.5755,0
1.5765,0
1.5775,0
1.5785,0
1.5795,0
1.5805,0
1.5815,0
1.5825,0
1.5835,0
1.5845,0
1.5855,0
1.5865,0
1.5875,0
1.5885,0
1.5895,0
1.5905,0
1.5915,0
1.5925,0
1.5935,0
1.5945,0
1.5955,0
1.5965,0
1.5975,0
1.5985,0
1.5995,0
1.6005,0
1.6015,0
1.6025,0
1.6035,0
1.6045,0
1.6055,0
1.6065,0
1.6075,0
1.6085,0
1.6095,0
1.6105,0
1.6115,0
1.6125,0
1.6135,0
1.6145,0
1.6155,0
1.6165,0
1.6175,0
1.6185,0
1.6195,0
1.6205,0
1.6215,0
1.6225,0
1.6235,0
1.6245,0
1.6255,0
1.6265,0
1.6275,0
1.6285,0
1.6295,0
1.6305,0
1.6315,0
1.6325,0
1.6335,0
1.6345,0
1.6355,0
1.6365,0
1.6375,0
1.6385,0
1.6395,0
1.6405,0
1.6415,0
1.6425,0
1.6435,0
1.6445,0
1.6455,0
1.6465,0
1.6475,0
1.6485,0
1.6495,0
1.6505,0
1.6515,0
1.6525,0
1.6535,0
1.6545,0
1.6555,0
1.6565,0
1.6575,0
1.6585,0
1.6595,0
1.6605,0
1.6615,0
1.6625,0
1.6635,0
1.6645,0
1.6655,0
1.6665,0
1.6675,0
1.6685,0
1.6695,0
1.6705,0
1.6715,0
1.6725,0
1.6735,0
1.6745,0
1.6755,0
1.6765,0
1.6775,0
1.6785,0
1.6795,0
1.6805,0
1.6815,0
1.6825,0
1.6835,0
1.6845,0
1.6855,0
1.6865,0
1.6875,0
1.6885,0
1.6895,0
1.6905,0
1.6915,0
1.6925,0
1.6935,0
1.6945,0
1.6955,0
1.6965,0
1.6975,0
1.6985,0
1.6995,0
1.7005,0
1.7015,0
1.7025,0
1.7035,0
1.7045,0
1.7055,0
1.7065,0
1.7075,0
1.7085,0
1.7095,0
1.7105,0
1.7115,0
1.7125,0
1.7135,0
1.7145,0
1.7155,0
1.7165,0
1.7175,0
1.7185,0
1.7195,0
1.7205,0
1.7215,0
1.7225,0
1.7235,0
1.7245,0
1.7255,0
1.7265,0
1.7275,0
1.7285,0
1.7295,0
1.7305,0
1.7315,0
1.7325,0
1.7335,0
1.7345,0
1.7355,0
1.7365,0
1.7375,0
1.7385,0
1.7395,0
1.7405,0
1.7415,0
1.7425,0
1.7435,0
1.7445,0
1.7455,0
1.7465,0
1.7475,0
1.7485,0
1.7495,0
1.7505,0
1.7515,0
1.7525,0
1.7535,0
1.7545,0
1.7555,0
1.7565,0
1.7575,0
1.7585,0
1.7595,0
1.7605,0
1.7615,0
1.7625,0
1.7635,0
1.7645,0
1.7655,0
1.7665,0
1.7675,0
1.7685,0
1.7695,0
1.7705,0
1.7715,0
1.7725,0
1.7735,0
1.7745,0
1.7755,0
1.7765,0
1.7775,0
1.7785,0
1.7795,0
1.7805,0
1.7815,0
1.7825,0
1.7835,0
1.7845,0
1.7855,0
1.7865,0
1.7875,0
1.7885,0
1.7895,0
1.7905,0
1.7915,0
1.7925,0
1.7935,0
1.7945,0
1.7955,0
1.7965,0
1.7975,0
1.7985,0
1.7995,0
1.8005,0
1.8015,0
1.8025,0
1.8035,0
1.8045,0
1.8055,0
1.8065,0
1.8075,0
1.8085,0
1.8095,0
1.8105,0
1.8115,0
1.8125,0
1.8135,0
1.8145,0
1.8155,0
1.8165,0
1.8175,0
1.8185,0
1.8195,0
1.8205,0
1.8215,0
1.8225,0
1.8235,0
1.8245,0
1.8255,0
1.8265,0
